RefId,PurchDate,Auction,VehicleAge,Make,Model,Trim,Color,Transmission,WheelType,VehOdo,Size,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,VNST,VehBCost,IsOnlineSale,WarrantyCost,AverageAcquisitionPrice,AverageCurrentPrice,PriceDiff,DepreciationValue,MilesPerYear,EngineSize,WheelDrives,Cylinders,NumDoors,Litres
100117,2,0,3,5,290,75,13,1,2,45593,10,7583.0,8825.0,8690.0,10031.0,8114.0,9387.0,9263.0,10638.0,34,10010.0,0,975,8782.25,9350.5,6.0,5.0,15000.0,1,3,2,-1,2.7
100118,2,0,4,3,63,48,2,1,2,62107,1,2596.0,3426.0,3304.0,4200.0,2880.0,3773.0,3610.0,4575.0,34,4265.0,0,728,3381.5,3709.5,10.0,7.0,16000.0,0,3,2,4,-1.0
100119,2,0,2,4,430,7,13,1,2,65711,6,7182.0,8296.0,8257.0,9460.0,7540.0,8534.0,8643.0,9717.0,34,6685.0,0,1020,8298.75,8608.5,4.0,-10.0,33000.0,0,3,0,4,-1.0
100120,2,0,4,3,295,15,15,1,1,88353,6,4521.0,6046.0,5383.0,7030.0,4972.0,6367.0,5870.0,7376.0,34,3340.0,0,1243,5745.0,6146.25,7.0,-10.0,22000.0,0,3,0,4,-1.0
100121,2,0,5,23,257,3,7,1,2,91888,6,3836.0,4959.0,4643.0,5856.0,3852.0,4931.0,4660.0,5825.0,34,4140.0,0,909,4823.5,4817.0,-0.0,-3.0,18000.0,0,3,2,4,-1.0
100122,2,0,7,3,101,7,14,1,2,74134,1,1623.0,2510.0,2253.0,3211.0,1734.0,2527.0,2373.0,3229.0,34,2830.0,0,1455,2399.25,2465.75,3.0,3.0,11000.0,0,3,0,2,-1.0
100123,2,0,4,20,41,7,14,1,2,75635,6,6319.0,7704.0,7325.0,8820.0,6319.0,7638.0,7325.0,8749.0,34,8095.0,0,686,7542.0,7507.75,-0.0,2.0,19000.0,0,3,2,4,-1.0
100124,2,0,5,12,281,95,8,1,1,97016,8,6606.0,8105.0,7634.0,9253.0,6719.0,8489.0,7757.0,9668.0,34,5875.0,0,1053,7899.5,8158.25,3.0,-5.0,19000.0,1,1,2,4,-1.0
100125,0,0,4,4,381,7,3,1,2,56676,6,4278.0,5357.0,5120.0,6286.0,4365.0,5333.0,5214.0,6260.0,34,4775.0,0,1086,5260.25,5293.0,1.0,-2.0,14000.0,0,3,2,4,-1.0
100126,0,0,6,4,123,54,14,1,1,78508,3,3720.0,5004.0,4518.0,5904.0,2719.0,4221.0,3437.0,5059.0,34,3500.0,0,2040,4786.5,3859.0,-19.0,-4.0,13000.0,1,3,2,4,-1.0
100127,0,0,3,23,256,3,3,1,2,73383,6,5698.0,6968.0,6654.0,8025.0,5882.0,7438.0,6853.0,8533.0,34,5875.0,0,803,6836.25,7176.5,5.0,-5.0,24000.0,0,3,2,4,-1.0
100128,0,0,6,6,170,107,15,1,0,69407,4,7054.0,8426.0,8118.0,9600.0,7054.0,8426.0,8118.0,9600.0,34,10665.0,0,1515,8299.5,8299.5,0.0,5.0,12000.0,2,1,2,4,5.4
100129,0,0,6,20,438,76,16,1,1,78106,1,3364.0,4243.0,4133.0,5082.0,3252.0,3993.0,6398.0,7450.0,34,5995.0,0,1220,4205.5,5273.25,25.0,7.0,13000.0,0,3,2,4,-1.0
100130,0,0,4,3,295,15,14,1,2,78832,6,4054.0,5648.0,4878.0,6600.0,4054.0,5648.0,4878.0,6600.0,34,4140.0,0,1155,5295.0,5295.0,0.0,-5.0,20000.0,0,3,0,4,-1.0
100131,0,0,5,9,148,30,13,1,2,78616,6,3216.0,4344.0,3973.0,5192.0,3115.0,4209.0,5923.0,7472.0,34,4665.0,0,569,4181.25,5179.75,24.0,2.0,16000.0,0,3,2,4,-1.0
100132,0,0,6,20,45,75,14,1,0,82382,6,5515.0,6825.0,6456.0,7871.0,5515.0,6825.0,6456.0,7871.0,34,7465.0,0,1023,6666.75,6666.75,0.0,2.0,14000.0,1,3,2,4,-1.0
100133,0,0,2,9,448,30,2,1,2,72668,6,9725.0,10770.0,11003.0,12132.0,9725.0,10770.0,11003.0,12132.0,34,6985.0,0,803,10907.5,10907.5,0.0,-18.0,36000.0,0,3,0,4,-1.0
100134,0,0,3,16,313,122,3,1,2,58897,6,8574.0,10438.0,9760.0,11773.0,7992.0,9210.0,11844.0,13081.0,34,8305.0,0,1003,10136.25,10531.75,4.0,-6.0,20000.0,0,3,2,4,-1.0
100135,0,0,2,3,295,48,1,1,2,72849,6,7113.0,8115.0,8182.0,9264.0,6487.0,7691.0,7506.0,8806.0,34,6035.0,0,1038,8168.5,7622.5,-7.0,-13.0,36000.0,0,3,0,4,-1.0
100136,0,0,6,8,26,22,2,1,1,95776,6,7943.0,9419.0,9078.0,10673.0,6719.0,8136.0,7757.0,9287.0,34,6915.0,0,1641,9278.25,7974.75,-14.0,-4.0,16000.0,1,3,2,2,-1.0
100137,0,0,3,5,96,91,6,1,1,74633,12,8843.0,11273.0,10050.0,12675.0,7777.0,9657.0,11763.0,13529.0,34,7355.0,0,1623,10710.25,10681.5,-0.0,-10.0,25000.0,1,2,2,-1,3.8
100138,0,0,5,1,396,11,5,1,1,71105,7,5593.0,7320.0,6540.0,8406.0,5550.0,7589.0,6494.0,8696.0,34,7605.0,0,3667,6964.75,7082.25,2.0,2.0,14000.0,0,2,2,4,-1.0
100139,0,0,2,9,23,31,14,1,0,75611,1,5958.0,7251.0,6935.0,8331.0,5958.0,7251.0,6935.0,8331.0,34,6075.0,0,920,7118.75,7118.75,0.0,-7.0,38000.0,0,3,2,2,-1.0
100140,0,0,8,15,506,26,15,1,0,57000,3,3786.0,5115.0,4589.0,6024.0,3786.0,5115.0,4589.0,6024.0,34,5595.0,0,971,4878.5,4878.5,0.0,2.0,7000.0,2,3,2,4,-1.0
100141,0,0,3,26,194,0,5,1,2,49930,6,3816.0,4803.0,4621.0,5687.0,4311.0,5302.0,7834.0,9635.0,34,5475.0,0,482,4731.75,6770.5,43.0,5.0,17000.0,0,3,2,4,-1.0
100142,0,0,6,3,328,48,14,1,0,80589,3,3199.0,4143.0,3955.0,4974.0,3199.0,4143.0,3955.0,4974.0,34,5130.0,0,2452,4067.75,4067.75,0.0,4.0,13000.0,1,3,2,2,-1.0
100143,0,0,4,6,197,77,2,1,1,61856,2,8340.0,10144.0,9507.0,11456.0,7259.0,8240.0,12045.0,13198.0,34,8705.0,0,1313,9861.75,10185.5,3.0,-3.0,15000.0,1,0,2,4,3.0
100144,3,0,4,27,83,7,3,1,2,83624,6,8552.0,9997.0,11994.0,15125.0,7616.0,8579.0,10543.0,12758.0,34,9220.0,0,594,11417.0,9874.0,-14.0,-5.0,21000.0,0,3,0,4,-1.0
100145,3,0,4,17,320,65,13,1,1,81651,6,9716.0,11512.0,13565.0,15214.0,9659.0,11693.0,13349.0,15055.0,34,7510.0,0,1373,12501.75,12439.0,-1.0,-10.0,20000.0,1,3,2,4,-1.0
100146,1,0,6,27,83,47,14,1,2,74614,6,6708.0,7600.0,10374.0,11890.0,6434.0,7427.0,9693.0,11108.0,34,8720.0,0,569,9143.0,8665.5,-5.0,-1.0,12000.0,0,3,0,4,-1.0
100147,1,0,7,5,140,95,13,1,0,88193,7,5326.0,6910.0,9033.0,10561.0,5326.0,6910.0,9033.0,10561.0,34,6400.0,0,2063,7957.5,7957.5,0.0,-3.0,13000.0,2,1,2,4,4.7
100148,1,0,5,6,178,117,14,1,2,88263,1,3823.0,4718.0,6716.0,7818.0,3612.0,4711.0,6925.0,7961.0,34,4480.0,0,1243,5768.75,5802.25,1.0,-4.0,18000.0,0,3,2,4,-1.0
100149,1,0,4,8,25,22,14,1,1,74312,6,11260.0,12769.0,15249.0,17071.0,10476.0,11841.0,14058.0,15410.0,34,10035.0,0,569,14087.25,12946.25,-8.0,-7.0,19000.0,0,3,0,4,-1.0
100150,1,0,3,4,428,7,3,1,2,64492,6,8454.0,9775.0,11532.0,12928.0,8149.0,9466.0,11742.0,12703.0,34,7320.0,0,1020,10672.25,10515.0,-1.0,-10.0,21000.0,0,3,0,4,-1.0
100151,1,0,6,3,291,15,14,1,2,56934,6,3489.0,4546.0,6231.0,7319.0,3255.0,4302.0,5789.0,6909.0,34,4790.0,0,920,5396.25,5063.75,-6.0,-2.0,9000.0,0,3,0,4,-1.0
100152,1,0,7,12,281,95,2,1,2,66550,8,5931.0,7109.0,9026.0,10186.0,6115.0,7930.0,10047.0,13029.0,34,7820.0,0,1125,8063.0,9280.25,15.0,-0.0,10000.0,1,1,2,4,-1.0
100153,1,0,4,26,192,0,13,1,2,43697,6,4426.0,5378.0,7438.0,9038.0,3991.0,4938.0,7351.0,8365.0,34,5300.0,0,482,6570.0,6161.25,-6.0,-5.0,11000.0,0,3,2,4,-1.0
100154,1,0,4,3,241,49,4,1,1,68899,3,7704.0,8845.0,10873.0,12307.0,7038.0,8436.0,11060.0,12471.0,34,8630.0,0,1703,9932.25,9751.25,-2.0,-3.0,17000.0,0,3,2,4,3.5
100155,1,0,2,5,57,75,13,1,2,59998,6,9085.0,9971.0,12622.0,13404.0,9105.0,9871.0,12677.0,12997.0,34,8330.0,0,920,11270.5,11162.5,-1.0,-13.0,30000.0,0,3,0,4,-1.0
100156,1,0,2,5,105,7,14,1,2,72549,10,12086.0,13167.0,15638.0,16694.0,11883.0,12836.0,15364.0,16329.0,34,9835.0,0,1389,14396.25,14103.0,-2.0,-16.0,36000.0,1,3,2,4,2.7
100157,1,0,4,26,192,0,5,1,2,88700,6,3926.0,4827.0,6869.0,7797.0,4287.0,5289.0,7476.0,9224.0,34,3455.0,0,594,5854.75,6569.0,12.0,-10.0,22000.0,0,3,2,4,-1.0
100158,1,0,6,6,178,53,5,1,2,56259,1,2781.0,3658.0,5891.0,6709.0,2719.0,3302.0,5564.0,6290.0,34,4680.0,0,920,4759.75,4468.75,-6.0,-0.0,9000.0,0,3,2,4,-1.0
100159,1,0,5,7,1,82,3,1,1,79328,5,11320.0,13110.0,16090.0,17980.0,11325.0,14265.0,15693.0,18422.0,34,11440.0,0,1155,14625.0,14926.25,2.0,-4.0,16000.0,0,3,2,-1,5.3
100160,1,0,4,4,428,98,6,1,1,42558,6,5103.0,5642.0,8588.0,9155.0,5779.0,7018.0,9455.0,10556.0,34,5690.0,0,905,7122.0,8202.0,15.0,-5.0,11000.0,1,3,2,4,-1.0
100161,1,0,5,6,484,75,5,1,1,84663,6,3877.0,4893.0,6807.0,7973.0,3383.0,4538.0,6823.0,8068.0,34,3655.0,0,983,5887.5,5703.0,-3.0,-8.0,17000.0,0,3,2,4,-1.0
100162,1,0,4,6,200,72,2,1,2,69967,6,7070.0,8601.0,10309.0,12073.0,6349.0,7673.0,10161.0,11843.0,34,7210.0,0,728,9513.25,9006.5,-5.0,-6.0,17000.0,0,3,0,4,-1.0
100163,1,0,5,9,147,30,14,1,2,70734,6,4343.0,5340.0,7017.0,8148.0,4001.0,5006.0,7323.0,8255.0,34,5300.0,0,569,6212.0,6146.25,-1.0,-3.0,14000.0,0,3,2,4,-1.0
100164,1,0,4,13,356,53,5,1,2,68373,6,5400.0,6498.0,8232.0,9908.0,5137.0,6174.0,8558.0,9647.0,34,7210.0,0,728,7509.5,7379.0,-2.0,-1.0,17000.0,0,3,0,4,-1.0
100165,1,0,6,4,364,0,3,1,1,75982,2,7118.0,8414.0,10682.0,12055.0,6773.0,8162.0,10831.0,13053.0,34,9525.0,0,1857,9567.25,9704.75,1.0,-0.0,13000.0,0,3,2,4,-1.0
100166,1,0,8,17,419,31,14,1,2,95864,6,2252.0,3068.0,4812.0,5563.0,2372.0,3300.0,5250.0,6272.0,34,3555.0,0,1353,3923.75,4298.5,10.0,-1.0,12000.0,0,3,2,4,-1.0
100167,1,0,5,27,83,7,14,1,2,61538,6,7304.0,8126.0,10361.0,11789.0,7348.0,8223.0,10890.0,12317.0,34,8730.0,0,533,9395.0,9694.5,3.0,-1.0,12000.0,0,3,0,4,-1.0
100168,1,0,5,9,147,30,15,1,2,82543,6,3884.0,4998.0,6821.0,8597.0,4087.0,5192.0,7611.0,8709.0,34,5190.0,0,594,6075.0,6399.75,5.0,-3.0,17000.0,0,3,2,4,-1.0
100169,1,0,4,20,39,7,2,1,2,62070,6,8590.0,10316.0,12426.0,13738.0,7813.0,9250.0,11633.0,13264.0,34,8730.0,0,630,11267.5,10490.0,-7.0,-6.0,16000.0,0,3,2,4,-1.0
100170,1,0,5,4,363,98,3,1,1,77870,2,6639.0,8129.0,10096.0,11475.0,6616.0,8006.0,10078.0,11508.0,34,8020.0,0,1389,9084.75,9052.0,-0.0,-2.0,16000.0,0,2,2,4,-1.0
100171,2,0,8,7,159,82,13,1,0,92263,7,6125.0,7115.0,9228.0,9846.0,6125.0,7115.0,9083.0,9766.0,34,7080.0,0,2651,8078.5,8022.25,-1.0,-2.0,12000.0,0,1,1,4,4.2
100172,2,0,5,22,228,7,13,1,0,61966,3,5223.0,6620.0,8302.0,9712.0,5223.0,6620.0,8302.0,9712.0,34,6310.0,0,1703,7464.25,7464.25,0.0,-3.0,12000.0,0,3,2,4,-1.0
100173,2,0,5,4,377,7,5,1,2,52257,6,4063.0,5216.0,7574.0,8756.0,3490.0,4500.0,7219.0,8099.0,34,5700.0,0,1086,6402.25,5827.0,-9.0,-2.0,10000.0,0,3,2,4,-1.0
100174,2,0,8,26,555,7,14,1,1,73525,7,3183.0,3687.0,6476.0,6888.0,3118.0,4062.0,6631.0,7871.0,34,6370.0,0,1923,5058.5,5420.5,7.0,3.0,9000.0,0,1,2,4,-1.0
100175,2,0,3,20,524,72,7,1,2,71158,1,6593.0,7651.0,10501.0,11297.0,6721.0,7929.0,10407.0,11620.0,34,7170.0,0,686,9010.5,9169.25,2.0,-7.0,24000.0,0,3,2,4,-1.0
100176,2,0,6,18,125,7,16,1,1,81188,1,8329.0,9794.0,11857.0,13597.0,8266.0,9572.0,11722.0,12671.0,34,7580.0,0,3265,10894.25,10557.75,-3.0,-5.0,14000.0,0,3,2,2,-1.0
100177,2,0,3,19,214,21,7,1,1,60885,6,7838.0,8809.0,11312.0,12714.0,7435.0,8267.0,11033.0,11783.0,34,7960.0,0,533,10168.25,9629.5,-5.0,-7.0,20000.0,0,3,0,4,-1.0
100178,2,0,6,3,291,49,3,1,0,92589,6,5149.0,6631.0,8069.0,9522.0,5147.0,6677.0,8045.0,9212.0,34,5720.0,0,1485,7342.75,7270.25,-1.0,-4.0,15000.0,1,3,2,4,-1.0
100179,2,0,5,6,196,72,5,1,2,71094,12,4178.0,5662.0,8231.0,9554.0,5131.0,6345.0,8925.0,10234.0,34,5270.0,0,1506,6906.25,7658.75,11.0,-5.0,14000.0,1,2,2,-1,3.9
100180,2,0,2,16,308,122,2,1,2,56542,6,11156.0,12557.0,14778.0,15834.0,10866.0,12382.0,14592.0,16129.0,34,8620.0,0,837,13581.25,13492.25,-1.0,-18.0,28000.0,0,3,2,4,-1.0
100181,2,0,3,6,200,77,7,1,1,82343,6,10764.0,12763.0,14018.0,15642.0,11007.0,12966.0,16514.0,19453.0,34,8620.0,0,853,13296.75,14985.0,13.0,-12.0,27000.0,0,3,0,4,-1.0
100182,2,0,4,7,1,82,15,1,1,80503,5,7328.0,8703.0,12335.0,13653.0,6664.0,7917.0,10348.0,11917.0,34,7510.0,0,1373,10504.75,9211.5,-12.0,-7.0,20000.0,0,3,2,-1,4.3
100183,2,0,4,20,436,7,3,1,1,83528,1,5534.0,6940.0,9029.0,10475.0,5292.0,6423.0,9024.0,10045.0,34,5890.0,0,594,7994.5,7696.0,-4.0,-7.0,21000.0,0,3,2,4,1.8
100184,2,0,6,3,510,60,8,1,1,83285,7,6966.0,8773.0,10984.0,12868.0,5823.0,7326.0,9752.0,11319.0,34,9030.0,0,2152,9897.75,8555.0,-14.0,-1.0,14000.0,0,1,2,4,4.2
100185,2,0,4,5,96,7,2,1,2,78035,12,6379.0,7879.0,10509.0,12198.0,5924.0,7615.0,10330.0,12166.0,34,7620.0,0,1623,9241.25,9008.75,-3.0,-4.0,20000.0,1,2,2,-1,3.3
100186,2,0,4,6,484,77,3,1,1,98507,6,5517.0,7221.0,9354.0,12242.0,4669.0,5892.0,8074.0,9250.0,34,4580.0,0,1053,8583.5,6971.25,-19.0,-12.0,25000.0,0,3,2,4,-1.0
100187,2,0,4,5,96,7,3,1,2,94719,12,6337.0,7918.0,10674.0,11976.0,6045.0,7572.0,9988.0,11954.0,34,4880.0,0,1918,9226.25,8889.75,-4.0,-12.0,24000.0,1,2,2,-1,3.3
100188,2,0,4,27,83,7,6,1,1,86215,6,7490.0,8420.0,10418.0,11736.0,7967.0,9058.0,11399.0,13093.0,34,8920.0,0,594,9516.0,10379.25,9.0,-2.0,22000.0,0,3,0,4,-1.0
100189,2,0,6,4,364,0,14,1,1,60947,2,6732.0,8382.0,10132.0,11839.0,6559.0,8072.0,10067.0,12023.0,34,9220.0,0,1606,9271.25,9180.25,-1.0,-0.0,10000.0,0,3,2,4,-1.0
100190,2,0,4,6,200,75,14,1,1,78244,6,6787.0,8468.0,10443.0,13045.0,7164.0,8199.0,10780.0,11851.0,34,7110.0,0,803,9685.75,9498.5,-2.0,-7.0,20000.0,0,3,0,4,-1.0
100191,2,0,7,6,171,107,14,1,1,81155,7,5059.0,6445.0,8819.0,10220.0,5150.0,6518.0,8779.0,10001.0,34,7320.0,0,2193,7635.75,7612.0,-0.0,-1.0,12000.0,1,1,2,4,4.0
100192,0,0,6,4,364,0,14,1,0,86122,2,6722.0,8234.0,10279.0,11803.0,6722.0,8234.0,10279.0,11803.0,34,9000.0,0,2022,9259.5,9259.5,0.0,-0.0,14000.0,0,3,2,4,-1.0
100193,0,0,4,5,466,91,8,1,1,52863,6,4235.0,5352.0,7534.0,8718.0,4274.0,5496.0,7240.0,8831.0,34,5390.0,0,920,6459.75,6460.25,0.0,-4.0,13000.0,0,3,0,4,-1.0
100194,0,0,4,22,502,0,8,1,1,80584,7,9296.0,11135.0,12993.0,14239.0,8791.0,10764.0,12527.0,13796.0,34,8620.0,0,1503,11915.75,11469.5,-4.0,-7.0,20000.0,1,2,2,4,-1.0
100195,0,0,4,17,320,65,14,1,1,75091,6,8405.0,10267.0,12572.0,13768.0,7974.0,9161.0,11936.0,13212.0,34,8320.0,0,1272,11253.0,10570.75,-6.0,-7.0,19000.0,1,3,2,4,-1.0
100196,0,0,3,4,377,98,14,1,1,71489,6,5696.0,6884.0,9214.0,10299.0,5569.0,6801.0,9545.0,11656.0,34,5290.0,0,1389,8023.25,8392.75,5.0,-11.0,24000.0,0,3,2,4,-1.0
100197,0,0,4,19,214,17,2,1,2,46778,6,6299.0,7569.0,9824.0,11488.0,5200.0,6434.0,8195.0,9333.0,34,7200.0,0,482,8795.0,7290.5,-17.0,-5.0,12000.0,0,3,0,4,-1.0
100198,0,0,4,4,7,56,14,1,1,84631,10,8372.0,9914.0,12522.0,14042.0,8734.0,10403.0,12451.0,14830.0,34,10035.0,0,1503,11212.5,11604.5,3.0,-3.0,21000.0,0,3,2,4,-1.0
100199,0,0,3,22,208,7,2,1,2,82994,6,7888.0,9373.0,11303.0,13169.0,8155.0,9630.0,11183.0,12251.0,34,7690.0,0,1113,10433.25,10304.75,-1.0,-9.0,28000.0,0,3,0,4,-1.0
100200,0,0,4,3,160,49,2,1,1,73253,7,9186.0,11279.0,14045.0,17245.0,7673.0,9222.0,11478.0,13514.0,34,7920.0,0,1389,12938.75,10471.75,-19.0,-10.0,18000.0,1,2,2,4,-1.0
100201,0,0,2,5,105,7,2,1,2,74214,10,10232.0,11433.0,14163.0,15522.0,10054.0,11360.0,14002.0,15390.0,34,8930.0,0,1389,12837.5,12701.5,-1.0,-15.0,37000.0,1,3,2,4,2.7
100202,0,0,6,21,35,28,15,1,1,75777,6,3098.0,4131.0,6245.0,7337.0,2780.0,3883.0,5451.0,6184.0,34,4740.0,0,1506,5202.75,4574.5,-12.0,-1.0,13000.0,0,3,0,4,-1.0
100203,0,0,3,4,428,98,15,1,1,89102,6,7822.0,9252.0,11512.0,13225.0,7700.0,8926.0,11083.0,12389.0,34,7150.0,0,1243,10452.75,10024.5,-4.0,-11.0,30000.0,0,3,0,4,-1.0
100204,0,0,3,16,312,122,8,1,1,76746,6,9007.0,10502.0,12680.0,14048.0,9112.0,10483.0,12856.0,13882.0,34,7420.0,0,1272,11559.25,11583.25,0.0,-12.0,26000.0,0,3,2,4,-1.0
100205,0,0,5,5,349,91,8,1,1,67375,1,3345.0,4367.0,6287.0,7755.0,3067.0,4147.0,6365.0,7592.0,34,5750.0,0,630,5438.5,5292.75,-3.0,1.0,13000.0,0,3,2,4,-1.0
100206,0,0,3,3,241,48,14,1,2,70819,3,7571.0,8806.0,10692.0,11995.0,8440.0,9842.0,11617.0,13154.0,34,8450.0,0,1974,9766.0,10763.25,10.0,-4.0,24000.0,0,3,2,4,-1.0
100207,0,0,5,20,436,72,3,1,2,69734,1,4392.0,5459.0,7668.0,8536.0,4222.0,5103.0,7546.0,8774.0,34,6360.0,0,533,6513.75,6411.25,-2.0,-0.0,14000.0,0,3,2,4,1.8
100208,0,0,4,22,228,7,7,1,2,75861,3,6035.0,7433.0,9456.0,10907.0,5494.0,6762.0,8925.0,10217.0,34,6150.0,0,1974,8457.75,7849.5,-7.0,-7.0,19000.0,0,3,2,4,-1.0
100209,0,0,6,5,140,83,15,1,2,73496,7,6560.0,8137.0,10035.0,11992.0,6548.0,7100.0,10464.0,10942.0,34,8880.0,0,1623,9181.0,8763.5,-5.0,-1.0,12000.0,2,1,2,4,4.7
100210,0,0,4,16,312,122,3,1,2,85836,6,6341.0,7496.0,10189.0,11156.0,6108.0,7377.0,9829.0,10896.0,34,7570.0,0,1373,8795.5,8552.5,-3.0,-3.0,21000.0,0,3,2,4,-1.0
100211,0,0,3,6,178,117,14,1,2,69072,1,5725.0,7187.0,9495.0,10711.0,5202.0,6531.0,8980.0,10192.0,34,5940.0,0,1020,8279.5,7726.25,-7.0,-9.0,23000.0,0,3,2,4,-1.0
100212,0,0,5,6,484,75,15,1,1,82401,6,3221.0,4475.0,6773.0,7879.0,3315.0,4560.0,6527.0,8979.0,34,4945.0,0,983,5587.0,5845.25,5.0,-2.0,16000.0,0,3,2,4,-1.0
100213,0,0,4,3,508,48,7,1,1,69509,7,8997.0,11030.0,13302.0,15249.0,8725.0,10932.0,12665.0,15028.0,34,8870.0,0,1703,12144.5,11837.5,-3.0,-7.0,17000.0,0,1,1,4,4.2
100214,0,0,6,5,140,83,1,1,1,87192,7,7435.0,9051.0,11055.0,12871.0,7700.0,9620.0,11774.0,13773.0,34,8570.0,0,1763,10103.0,10716.75,6.0,-3.0,15000.0,2,1,2,4,5.7
100215,0,0,6,6,171,107,7,1,1,73953,7,5870.0,7671.0,9644.0,11524.0,5385.0,6731.0,9056.0,11320.0,34,8730.0,0,1740,8677.25,8123.0,-6.0,0.0,12000.0,1,1,2,4,4.0
100216,2,0,7,5,350,75,13,1,0,69215,1,1443.0,2144.0,2058.0,2816.0,1443.0,2144.0,2058.0,2816.0,7,4100.0,0,930,2115.25,2115.25,0.0,13.0,10000.0,0,3,2,4,-1.0
100217,2,0,2,3,116,48,5,1,2,67835,1,6228.0,7055.0,7226.0,8119.0,5288.0,6182.0,8889.0,9765.0,7,5810.0,0,728,7157.0,7531.0,5.0,-9.0,34000.0,0,3,2,4,-1.0
100218,2,0,4,4,364,98,5,1,1,89858,2,6725.0,8066.0,7763.0,9211.0,6989.0,8313.0,8048.0,9478.0,7,7315.0,0,2022,7941.25,8207.0,3.0,-2.0,22000.0,1,3,2,4,-1.0
100219,2,0,4,22,530,7,13,1,2,81449,6,6644.0,8474.0,7676.0,9652.0,5558.0,6997.0,8857.0,10433.0,7,8325.0,0,594,8111.5,7961.25,-2.0,1.0,20000.0,0,3,2,4,-1.0
100220,2,0,7,27,92,82,15,1,1,81605,6,4405.0,5238.0,5257.0,6157.0,3594.0,4334.0,4382.0,5181.0,7,8115.0,0,894,5264.25,4372.75,-17.0,8.0,12000.0,1,3,2,2,-1.0
100221,2,0,4,22,230,7,2,1,2,67131,3,5653.0,7130.0,6605.0,8200.0,5513.0,6996.0,6454.0,8056.0,7,7515.0,0,1703,6897.0,6754.75,-2.0,2.0,17000.0,1,3,2,4,-1.0
100222,2,0,4,4,9,7,15,1,2,83126,10,7892.0,9235.0,9023.0,10474.0,8085.0,9163.0,9232.0,10396.0,7,8825.0,0,1503,9156.0,9219.0,1.0,-1.0,21000.0,1,3,2,4,-1.0
100223,2,0,5,5,469,75,14,1,2,90938,6,2766.0,3805.0,3487.0,4609.0,2681.0,3891.0,3395.0,4702.0,7,3900.0,0,1341,3666.75,3667.25,0.0,1.0,18000.0,0,3,0,4,-1.0
100224,2,0,4,3,295,7,3,1,2,31845,6,5060.0,6479.0,5965.0,7497.0,4407.0,5735.0,5260.0,6694.0,7,7315.0,0,702,6250.25,5524.0,-12.0,4.0,8000.0,0,3,0,4,-1.0
100225,0,0,3,3,246,49,13,1,1,73498,3,7622.0,9233.0,8732.0,10472.0,6518.0,7611.0,10385.0,11780.0,7,7515.0,0,1974,9014.75,9073.5,1.0,-6.0,24000.0,1,3,2,4,3.5
100226,0,0,3,5,107,7,14,1,2,44405,10,9150.0,10821.0,10382.0,12187.0,8434.0,9944.0,9609.0,11240.0,7,9725.0,0,975,10635.0,9806.75,-8.0,-3.0,15000.0,1,3,2,4,-1.0
100227,0,0,3,23,256,3,3,1,2,73179,6,5659.0,6922.0,6612.0,7976.0,4528.0,5425.0,8370.0,9384.0,7,5510.0,0,803,6792.25,6926.75,2.0,-6.0,24000.0,0,3,2,4,-1.0
100228,0,0,1,3,245,49,4,1,1,83837,3,10408.0,11441.0,11741.0,12856.0,10201.0,11786.0,13807.0,15689.0,7,7915.0,0,2152,11611.5,12870.75,11.0,-32.0,84000.0,1,3,2,4,3.5
100229,0,0,4,3,246,7,3,1,2,81872,3,4404.0,5807.0,5256.0,6772.0,3781.0,4945.0,7110.0,8638.0,7,5290.0,0,2152,5559.75,6118.5,10.0,-1.0,20000.0,1,3,2,4,-1.0
100230,0,0,3,3,295,49,7,1,2,57950,6,6539.0,7972.0,7562.0,9110.0,6181.0,7501.0,9651.0,10880.0,7,6295.0,0,837,7795.75,8553.25,10.0,-6.0,19000.0,0,3,0,4,-1.0
100231,0,0,3,5,470,91,14,1,1,74428,6,4947.0,6392.0,5843.0,7403.0,3405.0,4137.0,6587.0,7519.0,7,6110.0,0,1155,6146.25,5412.0,-12.0,-0.0,25000.0,0,3,0,4,-1.0
100232,0,0,2,5,95,75,14,1,2,73665,12,6659.0,8432.0,7692.0,9607.0,6434.0,7661.0,10007.0,11682.0,7,4705.0,0,1623,8097.5,8946.0,10.0,-21.0,37000.0,0,2,0,-1,2.4
100233,0,0,4,3,295,15,7,1,2,86421,6,3874.0,5307.0,4684.0,6232.0,3204.0,4086.0,6406.0,7573.0,7,4100.0,0,1243,5024.25,5317.25,6.0,-5.0,22000.0,0,3,0,4,-1.0
100234,0,0,4,8,29,22,2,1,1,91828,6,9906.0,11494.0,11198.0,12914.0,8660.0,9823.0,12558.0,14422.0,7,9125.0,0,620,11378.0,11365.75,-0.0,-5.0,23000.0,0,3,0,4,-1.0
100235,0,0,4,5,469,91,15,1,2,72169,6,3471.0,4360.0,4249.0,5209.0,3706.0,4652.0,6826.0,7777.0,7,4905.0,0,1155,4322.25,5740.25,33.0,3.0,18000.0,0,3,0,4,-1.0
